Drug_ID	Target_ID	Y
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P10980	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P14416	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P14842	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P18089	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P18825	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P18901	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P19020	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P19327	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P20288	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P21731	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P21917	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P22086	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P28221	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P28222	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P28223	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P28335	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P28564	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P28566	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P30553	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P30939	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P30994	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P31389	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P32300	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P32304	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P33535	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P35367	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P35462	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P41144	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P41595	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P43140	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	P61169	1
AXKPFOAXAHJUAG-UHFFFAOYSA-N	Q2NNR5	0
AXKPFOAXAHJUAG-UHFFFAOYSA-N	Q95136	0
AXLRSENOHOPWNY-MRXNPFEDSA-N	P25024	0
AXLRSENOHOPWNY-MRXNPFEDSA-N	P25025	1
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P08908	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P08909	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P08913	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P14842	1
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P18825	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P21728	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P21917	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P21918	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P28223	1
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P28335	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P28564	1
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P30994	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P35348	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P35367	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P35368	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P41595	0
AXNGJCOYCMDPQG-UHFFFAOYSA-N	P50406	0
AXOCIGYZRMDORC-FBCYGCLPSA-N	Q9GZQ6	1
AXOCIGYZRMDORC-FBCYGCLPSA-N	Q9Y5X5	0
AXOCIGYZRMDORC-UHFFFAOYSA-N	Q9GZQ6	1
AXOCIGYZRMDORC-UHFFFAOYSA-N	Q9Y5X5	0
AXPMHZJZVFNEBY-KRWDZBQOSA-N	P14416	0
AXPMHZJZVFNEBY-KRWDZBQOSA-N	P21917	1
AXPMHZJZVFNEBY-KRWDZBQOSA-N	P35462	0
AXPMHZJZVFNEBY-QGZVFWFLSA-N	P14416	0
AXPMHZJZVFNEBY-QGZVFWFLSA-N	P21917	1
AXPMHZJZVFNEBY-QGZVFWFLSA-N	P35462	0
AXPMHZJZVFNEBY-UHFFFAOYSA-N	P14416	0
AXPMHZJZVFNEBY-UHFFFAOYSA-N	P21917	1
AXPMHZJZVFNEBY-UHFFFAOYSA-N	P35462	0
AXPPZNGPLKJAFR-ICSRJNTNSA-N	P14416	1
AXPPZNGPLKJAFR-ICSRJNTNSA-N	P28223	1
AXPPZNGPLKJAFR-ICSRJNTNSA-N	P28335	0
AXPWNFAVTPIWHV-UHFFFAOYSA-N	P14416	0
AXPWNFAVTPIWHV-UHFFFAOYSA-N	P21728	0
AXPWNFAVTPIWHV-UHFFFAOYSA-N	P21917	0
AXPWNFAVTPIWHV-UHFFFAOYSA-N	P28223	0
AXPWNFAVTPIWHV-UHFFFAOYSA-N	P35462	1
AXQPZHZXHWEFFP-PZGKNFOESA-N	P25099	0
AXQPZHZXHWEFFP-PZGKNFOESA-N	P30543	1
AXRFXIIGLMCJFC-UHFFFAOYSA-N	P25099	0
AXRFXIIGLMCJFC-UHFFFAOYSA-N	P30543	1
AXRQCZVGZICJMH-UHFFFAOYSA-N	P48039	0
AXRQCZVGZICJMH-UHFFFAOYSA-N	P49286	1
AXRUEPFPTQYHQD-UHFFFAOYSA-N	P08908	1
AXRUEPFPTQYHQD-UHFFFAOYSA-N	P14416	1
AXRUEPFPTQYHQD-UHFFFAOYSA-N	P21728	0
AXRUEPFPTQYHQD-UHFFFAOYSA-N	P30939	0
AXRUEPFPTQYHQD-UHFFFAOYSA-N	P35462	1
AXSMTSASKAIQRQ-GHXDPTCOSA-N	P28223	0
AXSMTSASKAIQRQ-GHXDPTCOSA-N	P28335	1
AXSMTSASKAIQRQ-GHXDPTCOSA-N	P41595	1
AXSTVTUNUISZFM-UHFFFAOYSA-N	P25099	0
AXSTVTUNUISZFM-UHFFFAOYSA-N	P30543	1
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P08908	0
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P14416	0
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P28223	0
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P28335	0
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P30729	1
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P34969	0
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P35367	0
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P35462	0
AXTBQCFVPFLABZ-UHFFFAOYSA-N	P41595	0
AXULASFETXLXAO-UHFFFAOYSA-N	P29274	0
AXULASFETXLXAO-UHFFFAOYSA-N	P29275	1
AXUZQJFHDNNPFG-UHFFFAOYSA-N	Q9NS75	0
AXUZQJFHDNNPFG-UHFFFAOYSA-N	Q9Y271	1
AXUZQJFHDNNPFG-UXBLZVDNSA-N	Q2NNR5	1
AXUZQJFHDNNPFG-UXBLZVDNSA-N	Q9NS75	0
AXUZQJFHDNNPFG-UXBLZVDNSA-N	Q9Y271	1
AXVBVGQXNNHYJJ-XDPRFSKJSA-N	P32239	1
AXVBVGQXNNHYJJ-XDPRFSKJSA-N	Q63931	0
AXVKMHHQSPETDL-IBGZPJMESA-N	O43613	0
AXVKMHHQSPETDL-IBGZPJMESA-N	O43614	1
AXWCBPMMNBRAME-NDEPHWFRSA-N	P08588	0
AXWCBPMMNBRAME-NDEPHWFRSA-N	P13945	1
AXWVKOPRBOVXMC-UHFFFAOYSA-N	P19020	1
AXWVKOPRBOVXMC-UHFFFAOYSA-N	P19327	1
AXWVKOPRBOVXMC-UHFFFAOYSA-N	P28221	1
AXWVKOPRBOVXMC-UHFFFAOYSA-N	P61169	0
AXXIDQZJAQSNEN-UHFFFAOYSA-N	P25100	0
AXXIDQZJAQSNEN-UHFFFAOYSA-N	P35348	1
AXXIDQZJAQSNEN-UHFFFAOYSA-N	P35368	1
AXXXFCGETBIMKI-UHFFFAOYSA-N	P14416	0
AXXXFCGETBIMKI-UHFFFAOYSA-N	P21917	1
AXXXFCGETBIMKI-UHFFFAOYSA-N	P35462	0
AXYVSTYNMWOVHD-WIOPSUGQSA-N	P25103	0
AXYVSTYNMWOVHD-WIOPSUGQSA-N	P29371	1
AXZDGPKILYJORF-AMHTUMDSSA-N	P35372	1
AXZDGPKILYJORF-AMHTUMDSSA-N	P41143	0
AXZDGPKILYJORF-AMHTUMDSSA-N	P41145	0
AXZNZGVQOXKZLA-UHFFFAOYSA-N	O43613	1
AXZNZGVQOXKZLA-UHFFFAOYSA-N	O43614	0
AXZNZGVQOXKZLA-UHFFFAOYSA-N	P56718	1
AXZQLEUJPSDXIB-UHFFFAOYSA-N	P21554	1
AXZQLEUJPSDXIB-UHFFFAOYSA-N	P34972	0
AXZWSJDQELCLKP-UHFFFAOYSA-N	P34976	1
AXZWSJDQELCLKP-UHFFFAOYSA-N	P35351	0
AYAGRFXLIOXRCZ-UHFFFAOYSA-N	P08908	1
AYAGRFXLIOXRCZ-UHFFFAOYSA-N	P28223	0
AYAGRFXLIOXRCZ-UHFFFAOYSA-N	P35462	0
AYBOXDRWQNSUGF-UHFFFAOYSA-N	P25101	0
AYBOXDRWQNSUGF-UHFFFAOYSA-N	P30556	1
AYDIROIWJSURNI-DEOSSOPVSA-N	P07550	1
AYDIROIWJSURNI-DEOSSOPVSA-N	P08588	0
AYDIROIWJSURNI-DEOSSOPVSA-N	P13945	1
AYDQEBMCUGUQLW-UHFFFAOYSA-N	P14416	0
AYDQEBMCUGUQLW-UHFFFAOYSA-N	P35462	1
AYDUITGMILRLFK-UHFFFAOYSA-N	P25099	0
AYDUITGMILRLFK-UHFFFAOYSA-N	P29274	1
AYDUITGMILRLFK-UHFFFAOYSA-N	P30543	1
AYEYSXMZCARQKR-AWEZNQCLSA-N	P11229	0
AYEYSXMZCARQKR-AWEZNQCLSA-N	P35367	1
AYFBMQMYJRNGIM-UHFFFAOYSA-N	P0DMS8	0
AYFBMQMYJRNGIM-UHFFFAOYSA-N	P29274	0
AYFBMQMYJRNGIM-UHFFFAOYSA-N	P30542	1
AYFSDKAZINYIAF-UHFFFAOYSA-N	P37288	1
AYFSDKAZINYIAF-UHFFFAOYSA-N	P47901	1
AYFSDKAZINYIAF-UHFFFAOYSA-N	P48974	0
AYGCCWAQUFAHBW-UHFFFAOYSA-N	P0DMS8	1
AYGCCWAQUFAHBW-UHFFFAOYSA-N	P29274	0
AYGCCWAQUFAHBW-UHFFFAOYSA-N	P30542	1
AYGKUFKYYOKPQX-NRFANRHFSA-N	P21453	1
AYGKUFKYYOKPQX-NRFANRHFSA-N	Q99500	0
AYGLZYIWAZBQDC-UHFFFAOYSA-N	P14416	1
AYGLZYIWAZBQDC-UHFFFAOYSA-N	P28221	1
AYGLZYIWAZBQDC-UHFFFAOYSA-N	P28222	0
AYGLZYIWAZBQDC-UHFFFAOYSA-N	P61169	1
AYGOLJCOJMGZAR-GEQWREAYSA-N	P32300	0
AYGOLJCOJMGZAR-GEQWREAYSA-N	P33533	1
AYGOLJCOJMGZAR-GEQWREAYSA-N	P33535	1
AYGOLJCOJMGZAR-GEQWREAYSA-N	P41143	0
AYGOLJCOJMGZAR-GEQWREAYSA-N	P41144	1
AYGOLJCOJMGZAR-ILWKUFEGSA-N	P32300	0
AYGOLJCOJMGZAR-ILWKUFEGSA-N	P33533	1
AYGOLJCOJMGZAR-ILWKUFEGSA-N	P33535	1
AYGOLJCOJMGZAR-ILWKUFEGSA-N	P41143	0
AYGOLJCOJMGZAR-ILWKUFEGSA-N	P41144	1
AYGQBTFSCJJCQP-UHFFFAOYSA-N	P35372	0
AYGQBTFSCJJCQP-UHFFFAOYSA-N	P41143	0
AYGQBTFSCJJCQP-UHFFFAOYSA-N	P41145	0
AYGQBTFSCJJCQP-UHFFFAOYSA-N	P41146	1
AYHUGSDYEPBTFK-UHFFFAOYSA-N	P08908	0
AYHUGSDYEPBTFK-UHFFFAOYSA-N	P14416	1
AYHUGSDYEPBTFK-UHFFFAOYSA-N	P21917	1
AYIOONPUFNVWIY-KSVNGYGVSA-N	P25099	1
AYIOONPUFNVWIY-KSVNGYGVSA-N	P28647	0
AYIOONPUFNVWIY-KSVNGYGVSA-N	P30543	1
AYKQERUAGGPJLP-WYLITWLFSA-N	P32245	0
AYKQERUAGGPJLP-WYLITWLFSA-N	P33032	1
AYKQERUAGGPJLP-WYLITWLFSA-N	P41968	1
AYKYANCQUONAPE-NRFANRHFSA-N	P43657	1
AYKYANCQUONAPE-NRFANRHFSA-N	Q92633	1
AYKYANCQUONAPE-NRFANRHFSA-N	Q99677	1
AYKYANCQUONAPE-NRFANRHFSA-N	Q9H1C0	1
AYKYANCQUONAPE-NRFANRHFSA-N	Q9HBW0	0
AYKYANCQUONAPE-NRFANRHFSA-N	Q9UBY5	1
AYKYANCQUONAPE-OAQYLSRUSA-N	P43657	1
AYKYANCQUONAPE-OAQYLSRUSA-N	Q92633	1
AYKYANCQUONAPE-OAQYLSRUSA-N	Q99677	1
AYKYANCQUONAPE-OAQYLSRUSA-N	Q9H1C0	1
AYKYANCQUONAPE-OAQYLSRUSA-N	Q9HBW0	0
AYKYANCQUONAPE-OAQYLSRUSA-N	Q9UBY5	1
AYKYANCQUONAPE-UHFFFAOYSA-N	P43657	1
AYKYANCQUONAPE-UHFFFAOYSA-N	Q92633	1
AYKYANCQUONAPE-UHFFFAOYSA-N	Q99677	1
AYKYANCQUONAPE-UHFFFAOYSA-N	Q9H1C0	1
AYKYANCQUONAPE-UHFFFAOYSA-N	Q9HBW0	0
AYKYANCQUONAPE-UHFFFAOYSA-N	Q9UBY5	1
AYKZPDMOUBNSMP-UHFFFAOYSA-N	P08908	0
AYKZPDMOUBNSMP-UHFFFAOYSA-N	P14416	0
AYKZPDMOUBNSMP-UHFFFAOYSA-N	P34969	1
AYKZPDMOUBNSMP-UHFFFAOYSA-N	P50406	0
AYLLMRKBBYQUGB-UHFFFAOYSA-N	P14416	0
AYLLMRKBBYQUGB-UHFFFAOYSA-N	P21917	1
AYMGLXRMUVDDGT-OUPMBCEASA-N	P30874	1
AYMGLXRMUVDDGT-OUPMBCEASA-N	P32745	0
AYMGLXRMUVDDGT-OUPMBCEASA-N	P35346	0
AYMVFKSATLYCPH-XQDRIVNHSA-N	P0DMS8	1
AYMVFKSATLYCPH-XQDRIVNHSA-N	P29274	0
AYMVFKSATLYCPH-XQDRIVNHSA-N	P30542	1
AYMXOPKHKRKGEC-PWSUYJOCSA-N	P28223	0
AYMXOPKHKRKGEC-PWSUYJOCSA-N	P28335	1
AYMXOPKHKRKGEC-PWSUYJOCSA-N	P41595	1
AYNAFGSPQRKZFM-XLTVJXRZSA-N	P07550	0
AYNAFGSPQRKZFM-XLTVJXRZSA-N	P08588	0
AYNAFGSPQRKZFM-XLTVJXRZSA-N	P13945	1
AYOYRISPVKKGIT-UHFFFAOYSA-N	P0DMS8	1
AYOYRISPVKKGIT-UHFFFAOYSA-N	P29274	0
AYPZPRUFAPTKJJ-UHFFFAOYSA-N	P08908	0
AYPZPRUFAPTKJJ-UHFFFAOYSA-N	P14416	1
AYPZPRUFAPTKJJ-UHFFFAOYSA-N	P14842	0
AYPZPRUFAPTKJJ-UHFFFAOYSA-N	P32305	1
AYPZPRUFAPTKJJ-UHFFFAOYSA-N	P50407	0
AYRNZORVOFXDDC-XZLGBSMGSA-N	P33533	1
AYRNZORVOFXDDC-XZLGBSMGSA-N	P33535	1
AYRNZORVOFXDDC-XZLGBSMGSA-N	P41144	0
AYRRYHMNASIQTF-SDHOMARFSA-N	P35372	1
AYRRYHMNASIQTF-SDHOMARFSA-N	P41143	1
AYRRYHMNASIQTF-SDHOMARFSA-N	P41145	0
AYRYBKNCRMZKNE-UHFFFAOYSA-N	P21554	1
AYRYBKNCRMZKNE-UHFFFAOYSA-N	P34972	0
AYRYPORYMTYECQ-VSGBNLITSA-N	P32245	1
AYRYPORYMTYECQ-VSGBNLITSA-N	P41968	0
AYRYPORYMTYECQ-VSGBNLITSA-N	Q01727	0
AYSIOQRTCLFLJW-UHFFFAOYSA-N	P35372	0
AYSIOQRTCLFLJW-UHFFFAOYSA-N	P41143	1
AYSIOQRTCLFLJW-UHFFFAOYSA-N	P41145	1
AYSKEJYDZUJEIT-UHFFFAOYSA-N	P20272	0
AYSKEJYDZUJEIT-UHFFFAOYSA-N	P34972	1
AYSLYXJUYHXKHV-UHFFFAOYSA-N	P0DMS8	0
AYSLYXJUYHXKHV-UHFFFAOYSA-N	P25099	1
AYSLYXJUYHXKHV-UHFFFAOYSA-N	P30543	0
AYSYMQDIHCDWDY-PGFQXXJOSA-N	Q9H3N8	0
AYSYMQDIHCDWDY-PGFQXXJOSA-N	Q9Y5N1	1
AYTWCJSQTGWMEQ-LJXGPVSSSA-N	P32300	1
AYTWCJSQTGWMEQ-LJXGPVSSSA-N	P33533	1
AYTWCJSQTGWMEQ-LJXGPVSSSA-N	P33535	0
AYUDNBLXRIFKSX-UHFFFAOYSA-N	P30411	0
AYUDNBLXRIFKSX-UHFFFAOYSA-N	P46663	1
AYUVQBYXBMAVRT-FOIQADDNSA-N	P21453	1
AYUVQBYXBMAVRT-FOIQADDNSA-N	Q99500	0
AYVDKTHMYIIUDD-UHFFFAOYSA-N	P30518	1
AYVDKTHMYIIUDD-UHFFFAOYSA-N	P30560	0
AYVDKTHMYIIUDD-UHFFFAOYSA-N	Q00788	1
AYVLYDAJDALPHK-UHFFFAOYSA-N	P31424	0
AYVLYDAJDALPHK-UHFFFAOYSA-N	P41594	1
AYVZYCMCVGEXBA-UHFFFAOYSA-N	P29275	1
AYVZYCMCVGEXBA-UHFFFAOYSA-N	P30542	0
AYWPFTKLLZHBJC-UHFFFAOYSA-N	P29274	0
AYWPFTKLLZHBJC-UHFFFAOYSA-N	P29275	0
AYWPFTKLLZHBJC-UHFFFAOYSA-N	P30542	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P08908	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P14416	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P14842	0
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P15823	0
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P18130	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P19020	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P19327	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P23944	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P25100	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P35348	0
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P35368	0
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P43140	0
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	P61169	1
AYYCFGDXLUPJAQ-UHFFFAOYSA-N	Q9WU25	0
AYYXHEXYNSQCSS-UHFFFAOYSA-N	P21554	1
AYYXHEXYNSQCSS-UHFFFAOYSA-N	P34972	0
AYZIEZVCYWKWBL-UHFFFAOYSA-N	P41143	1
AYZIEZVCYWKWBL-UHFFFAOYSA-N	P41145	0
AZADEQYOIWOMER-UHFFFAOYSA-N	P08913	1
AZADEQYOIWOMER-UHFFFAOYSA-N	P18825	1
AZADEQYOIWOMER-UHFFFAOYSA-N	P19328	0
AZAYZAMZAPQNBH-UHFFFAOYSA-N	P14416	0
AZAYZAMZAPQNBH-UHFFFAOYSA-N	P21728	1
AZBAOXFFFLMUBH-SDHOMARFSA-N	P33533	1
AZBAOXFFFLMUBH-SDHOMARFSA-N	P33535	0
AZBAOXFFFLMUBH-SDHOMARFSA-N	P41143	0
AZBFJRKVMWGATI-WCJDZCQJSA-N	P33535	0
AZBFJRKVMWGATI-WCJDZCQJSA-N	P34975	0
AZBFJRKVMWGATI-WCJDZCQJSA-N	P35372	1
AZBFJRKVMWGATI-WCJDZCQJSA-N	P41143	1
AZBFJRKVMWGATI-WCJDZCQJSA-N	P41145	1
AZBGLEQDAYJKBP-NSHDSACASA-N	P28223	0
AZBGLEQDAYJKBP-NSHDSACASA-N	P28335	1
AZBGLEQDAYJKBP-NSHDSACASA-N	P41595	0
AZBYBIVLEPNUQU-YXAWXADKSA-N	P32300	0
AZBYBIVLEPNUQU-YXAWXADKSA-N	P33533	1
AZBYBIVLEPNUQU-YXAWXADKSA-N	P33535	0
AZDUCQAJTYHBKO-UHFFFAOYSA-N	P14416	1
AZDUCQAJTYHBKO-UHFFFAOYSA-N	P21917	0
AZDUCQAJTYHBKO-UHFFFAOYSA-N	P35462	0
AZEWLQWEZLEILO-UHFFFAOYSA-N	P21731	0
AZEWLQWEZLEILO-UHFFFAOYSA-N	Q13258	1
AZFCGGUCEYWFCK-CQSZACIVSA-N	P14416	0
AZFCGGUCEYWFCK-CQSZACIVSA-N	P18901	0
AZFCGGUCEYWFCK-CQSZACIVSA-N	P19327	1
AZFKSWSBVCFBCG-UHFFFAOYSA-N	O43613	1
AZFKSWSBVCFBCG-UHFFFAOYSA-N	O43614	0
AZGRESCKAVVMKU-UHFFFAOYSA-N	P29274	0
AZGRESCKAVVMKU-UHFFFAOYSA-N	P29275	1
AZGRESCKAVVMKU-UHFFFAOYSA-N	P30542	1
AZGSWFQAJQTIDP-UHFFFAOYSA-N	P14416	0
AZGSWFQAJQTIDP-UHFFFAOYSA-N	P21917	1
AZGSWFQAJQTIDP-UHFFFAOYSA-N	P35462	1
AZHSPISGLOGUCV-MMAROVTRSA-N	P35372	0
AZHSPISGLOGUCV-MMAROVTRSA-N	P41145	1
AZHWBKISPLORGA-UHFFFAOYSA-N	P14416	0
AZHWBKISPLORGA-UHFFFAOYSA-N	P21917	1
AZHWBKISPLORGA-UHFFFAOYSA-N	P35462	1
AZIZGTFREXFXEG-LMYCACMUSA-N	P35408	1
AZIZGTFREXFXEG-LMYCACMUSA-N	P43116	0
AZJHEXSDTVCQFF-UHFFFAOYSA-N	P30874	0
AZJHEXSDTVCQFF-UHFFFAOYSA-N	P35346	1
AZJNHTJGEONOST-VDXVPGQCSA-N	P25099	0
AZJNHTJGEONOST-VDXVPGQCSA-N	P30543	1
AZJWJBAXGKDQCY-WDYNHAJCSA-N	P32245	1
AZJWJBAXGKDQCY-WDYNHAJCSA-N	P33032	0
AZJWJBAXGKDQCY-WDYNHAJCSA-N	P41968	0
AZLDXOUTWIDEOW-UHFFFAOYSA-N	P0DMS8	0
AZLDXOUTWIDEOW-UHFFFAOYSA-N	P29274	1
AZLDXOUTWIDEOW-UHFFFAOYSA-N	P30542	1
AZMGORPHNMBVBU-KSVNGYGVSA-N	P0DMS8	1
AZMGORPHNMBVBU-KSVNGYGVSA-N	P29274	0
AZMGORPHNMBVBU-KSVNGYGVSA-N	P30542	1
AZMPUBACSWPBFN-UHFFFAOYSA-N	P29275	1
AZMPUBACSWPBFN-UHFFFAOYSA-N	P30542	0
AZMWAHGYNUNWBB-KPPTUHEKSA-N	P32300	0
AZMWAHGYNUNWBB-KPPTUHEKSA-N	P33533	0
AZMWAHGYNUNWBB-KPPTUHEKSA-N	P33535	1
AZOCOBMVJZZNML-UHFFFAOYSA-N	P21731	0
AZOCOBMVJZZNML-UHFFFAOYSA-N	Q13258	1
AZORJLGCYRQCSX-UHFFFAOYSA-N	P14416	0
AZORJLGCYRQCSX-UHFFFAOYSA-N	P35462	1
AZPBLAHLAZJEKV-UHFFFAOYSA-N	P14416	0
AZPBLAHLAZJEKV-UHFFFAOYSA-N	P21917	1
AZPDSENEWXRPQS-UHFFFAOYSA-N	P35372	1
AZPDSENEWXRPQS-UHFFFAOYSA-N	P41146	0
AZPPDHHCSSDRFN-UHFFFAOYSA-N	P21554	0
AZPPDHHCSSDRFN-UHFFFAOYSA-N	P34972	1
AZRVSANIIWCDJQ-UHFFFAOYSA-N	Q7TQP3	0
AZRVSANIIWCDJQ-UHFFFAOYSA-N	Q8TDV5	1
AZRZDILDBHZBRH-PKTZIBPZSA-N	P26684	1
AZRZDILDBHZBRH-PKTZIBPZSA-N	P35463	0
AZSNMHBBOOLVAC-UHFFFAOYSA-N	P19020	0
AZSNMHBBOOLVAC-UHFFFAOYSA-N	P19327	1
AZSNMHBBOOLVAC-UHFFFAOYSA-N	P21917	1
AZTIAPCDZAYYTP-UHFFFAOYSA-N	P29274	1
AZTIAPCDZAYYTP-UHFFFAOYSA-N	P30542	0
AZVUMUFNNDXLDJ-UHFFFAOYSA-N	P08482	1
AZVUMUFNNDXLDJ-UHFFFAOYSA-N	P11229	0
AZWCDJJIOYIMQH-UHFFFAOYSA-N	P30559	0
AZWCDJJIOYIMQH-UHFFFAOYSA-N	P37288	1
AZXIPRTZIQWIHR-UHFFFAOYSA-N	P0DMS8	0
AZXIPRTZIQWIHR-UHFFFAOYSA-N	P29274	0
AZXIPRTZIQWIHR-UHFFFAOYSA-N	P29275	1
AZXIPRTZIQWIHR-UHFFFAOYSA-N	P30542	1
AZYAXQRVKZNKCU-UHFFFAOYSA-N	P24530	0
AZYAXQRVKZNKCU-UHFFFAOYSA-N	P25101	1
AZYKMZOJGGSIIB-DXWQYRMGSA-N	P30557	0
AZYKMZOJGGSIIB-DXWQYRMGSA-N	P32240	1
AZYKMZOJGGSIIB-DXWQYRMGSA-N	P35375	0
AZYKMZOJGGSIIB-DXWQYRMGSA-N	Q62053	0
AZYLFDYQQJPDQC-XQFUHLNNSA-N	P32245	1
AZYLFDYQQJPDQC-XQFUHLNNSA-N	P33032	0
AZYLFDYQQJPDQC-XQFUHLNNSA-N	P41968	0
AZYLFDYQQJPDQC-XQFUHLNNSA-N	P70596	1
BAABOJCRZGIFMQ-UHFFFAOYSA-N	P29274	0
BAABOJCRZGIFMQ-UHFFFAOYSA-N	P29275	1
BAADWHDQAKDYLX-UHFFFAOYSA-N	P08913	0
BAADWHDQAKDYLX-UHFFFAOYSA-N	P18089	0
BAADWHDQAKDYLX-UHFFFAOYSA-N	P19328	0
BAADWHDQAKDYLX-UHFFFAOYSA-N	P22909	1
BAAHTFHSCKWFDS-UHFFFAOYSA-N	P35367	0
BAAHTFHSCKWFDS-UHFFFAOYSA-N	Q9H3N8	0
BAAHTFHSCKWFDS-UHFFFAOYSA-N	Q9Y5N1	1
BABQBPWZRXVDNQ-IBGZPJMESA-N	P07550	0
BABQBPWZRXVDNQ-IBGZPJMESA-N	P08588	0
BABQBPWZRXVDNQ-IBGZPJMESA-N	P13945	1
BACKPKKWDGBCRT-PVHODMMVSA-N	P32245	1
BACKPKKWDGBCRT-PVHODMMVSA-N	P41968	1
BACKPKKWDGBCRT-PVHODMMVSA-N	Q01726	0
BACQGYHNOMRIBQ-UHFFFAOYSA-N	P19327	1
BACQGYHNOMRIBQ-UHFFFAOYSA-N	P61169	0
BACQNIUODFQAMD-VWLOTQADSA-N	P07550	0
BACQNIUODFQAMD-VWLOTQADSA-N	P08588	0
BACQNIUODFQAMD-VWLOTQADSA-N	P13945	1
BADBSYKFOODGTN-UHFFFAOYSA-N	Q9QYN8	0
BADBSYKFOODGTN-UHFFFAOYSA-N	Q9Y5N1	1
BADSUIREPKQCPL-UZKJHTDFSA-N	P32245	1
BADSUIREPKQCPL-UZKJHTDFSA-N	P33032	0
BADUHXLPFUCAGC-UHFFFAOYSA-N	P29274	0
BADUHXLPFUCAGC-UHFFFAOYSA-N	P30542	1
BADZIIJBCNPURN-GCJKJVERSA-N	P14416	0
BADZIIJBCNPURN-GCJKJVERSA-N	P35462	1
BAERKTIXPZLGLW-DPFTZIENSA-N	O08786	1
BAERKTIXPZLGLW-DPFTZIENSA-N	P56481	0
BAERKTIXPZLGLW-MHDHXZMLSA-N	O08786	1
